frame_ms,thresh_db,min_speech,min_sil,noise_margin,lat_med,lat_mean,barge_in_rate,overlap_ratio,n_caller,min_valid,mean_priority_r
20,-34,0.2,0.25,18,0.8556579721912188,0.8178894278164174,0.7346937658693906,0.7393430555156234,0.45744756655791197,282,0.7210063575901124
30,-30,0.1,0.1,18,0.8555092896589238,0.8220644330625311,0.7486722593037729,0.6514173456326506,0.3032002599008431,282,0.6761727175117443
20,-38,0.1,0.1,12,0.8551640491304073,0.8338720467091959,0.8184176945873155,0.7825553091938521,0.6879751197906917,282,0.7955968438822925
20,-42,0.2,0.2,12,0.8544628006167487,0.8495423139869495,0.8350287231058805,0.8212765092774302,0.7307221131398371,282,0.8182064920253691
20,-42,0.2,0.25,12,0.8535557510039903,0.8501357953335946,0.8457284224491085,0.8388579527951916,0.753158290675307,282,0.8282872424514384
20,-42,0.3,0.25,12,0.8533442094431315,0.8396074186806387,0.8239140166691243,0.8161004435678432,0.7033063059734376,282,0.8072544788668351
20,-42,0.1,0.25,12,0.8530963164960749,0.8516538991662165,0.867069592247935,0.8513271488588223,0.7863612594013066,282,0.8419016432340711
20,-34,0.3,0.3,18,0.8530308547809694,0.8448498142155786,0.7455525500461899,0.7342954422961427,0.48856334972991267,282,0.7332584022137587
20,-38,0.2,0.4,12,0.8529410513923285,0.8597006070661602,0.8231145600748591,0.7924413753137022,0.7464899977438089,282,0.8149375183181717
30,-34,0.2,0.1,18,0.8528728770459457,0.8388732618607507,0.6961079330594072,0.6674896451493829,0.34627275212449565,280,0.6803232938479964
20,-26,0.1,0.4,18,0.8519348289121679,0.8159454607876773,0.7135017721390562,0.6715626715320787,0.4757224425844745,282,0.7057334351910909
30,-26,0.2,0.4,18,0.8518187941542048,0.817993085280934,0.6718385388478212,0.6412719981056844,0.392689152436708,282,0.6751223137650705
30,-30,0.1,0.25,18,0.851636392031111,0.8254397007573241,0.7623144795538906,0.6905631628192879,0.4036066307927379,282,0.7067120731908704
20,-26,0.1,0.4,6,0.8489502040255971,0.8223864697733234,0.7105860744737539,0.66116573585765,0.5195334872078227,282,0.7125243942676294
20,-26,0.1,0.4,12,0.8489502040255971,0.8223864697733234,0.7105860744737539,0.66116573585765,0.5195334872078227,282,0.7125243942676294
30,-34,0.3,0.4,12,0.848665507651075,0.8472236978456651,0.7349273094655354,0.6965029935796735,0.6590653427012104,282,0.7572769702486319
20,-30,0.2,0.3,18,0.8481378358353936,0.8206992598484418,0.7252542947573057,0.7028123922329043,0.49430020707790373,282,0.7182407979503898
30,-38,0.3,0.1,18,0.8477407020883796,0.8343311470694258,0.7015039418428156,0.6880540077733969,0.3362626142644537,280,0.6815784826076943
20,-38,0.2,0.3,12,0.8473904284077369,0.8463556868592061,0.8029837943300373,0.7678705190619854,0.6950322501881433,282,0.7919265357694218
20,-38,0.2,0.1,12,0.8469818266063803,0.8263288912753163,0.7521330865500327,0.7497833574913897,0.6373274153608128,282,0.7625109154567864
20,-38,0.3,0.1,18,0.8464107211804118,0.8315815682252711,0.6977332250105266,0.691838841192491,0.2682359094608742,281,0.6671600530139149
20,-42,0.3,0.2,12,0.8460171813340838,0.8348930602909921,0.8012815146269123,0.7918334993375554,0.6753291182526143,282,0.7898708747684317
30,-30,0.3,0.3,18,0.8453178560902815,0.826054856493345,0.6890525670681578,0.6787911217864396,0.3672939701957826,282,0.6813020743268013
30,-34,0.1,0.1,12,0.8443712589077333,0.8173457273209023,0.7862398728310532,0.7150477756638796,0.6117783601051352,282,0.7549565989657407
20,-38,0.3,0.4,12,0.8429508839226355,0.8455840064980572,0.8201525397911105,0.786064634711166,0.7322874397538148,282,0.8054079009353569
20,-30,0.1,0.2,18,0.8427640605250273,0.8197484122327945,0.7622716044871721,0.7007637683301547,0.4284580087901706,282,0.7108011708730638
30,-30,0.2,0.4,12,0.8424498780953195,0.8349784111129429,0.7237755629082143,0.663806716263154,0.6348221634279815,282,0.7399665463615224
30,-38,0.3,0.25,12,0.8424256188075533,0.8258316582243066,0.7611337640277239,0.751080830546362,0.6268067982326755,282,0.7614557339677243
20,-34,0.2,0.1,18,0.842342845786944,0.8328907941015171,0.6895871547942563,0.6807204599072608,0.3005646276681454,281,0.6692211764516247
30,-26,0.2,0.4,6,0.8421747732166833,0.8079559020226531,0.6727359366626607,0.6344667424196013,0.4781626124127349,282,0.6870991933468666
30,-26,0.2,0.4,12,0.8421747732166833,0.8079559020226531,0.6727359366626607,0.6344667424196013,0.4781626124127349,282,0.6870991933468666
30,-34,0.2,0.1,12,0.8420481951908488,0.8160634832983567,0.7074922904479969,0.6880906487649467,0.5819102605269686,282,0.7271209756458236
30,-38,0.3,0.3,12,0.8413298849519889,0.8529583790809162,0.778630677160421,0.754122431472242,0.6600581856092451,282,0.7774199116549626
30,-34,0.1,0.3,12,0.84072543686979,0.838730556888952,0.8000732154870509,0.716327990394356,0.6658098550890049,282,0.7723334109458306
30,-34,0.3,0.25,18,0.8402019809316739,0.8164736399227767,0.7054572826064831,0.6876126266631,0.3424166804986547,282,0.6784324421245376
20,-30,0.1,0.25,18,0.8400910228921591,0.8141356938941511,0.7657866176605612,0.7071004257633736,0.4470986292055942,282,0.7148424778831679
20,-34,0.1,0.4,12,0.8395410446027425,0.8391729480714818,0.799255625343213,0.7201559231566041,0.6959758001368996,282,0.7788202682621882
20,-34,0.3,0.2,18,0.8389114259949972,0.8196658924443635,0.7001858501264765,0.6889508840447057,0.31944042645830745,282,0.6734308958137701
20,-34,0.3,0.25,18,0.8380685302462538,0.8175779647330383,0.7129341181505066,0.7084563264132993,0.3513307677943463,282,0.6856735414674888
20,-38,0.1,0.3,12,0.8374607330285008,0.8505571508456107,0.8421217097774113,0.7872692065039665,0.7327201166710002,282,0.8100257833652978
30,-38,0.3,0.2,12,0.8366996943652408,0.8218088688792531,0.7489533627081875,0.7361468033415292,0.6147107650479494,282,0.751663898868432
20,-38,0.3,0.1,12,0.8366805153981987,0.8190764954782755,0.7136698236344943,0.7165778491847924,0.5678432739506005,282,0.7307695915292722
30,-26,0.1,0.2,18,0.836298573682639,0.8109038011721135,0.6909887330299979,0.5872378114061052,0.3258878050234353,282,0.6502633448628583
20,-38,0.1,0.2,12,0.8357182906067386,0.8286831307537901,0.8237706868804269,0.7809067136568184,0.7062555135830716,282,0.7950668670961691
30,-34,0.1,0.25,12,0.8357030628604417,0.8160484454872864,0.7918369572554196,0.7190497562814652,0.6341280769361242,282,0.7593532597641474
30,-34,0.1,0.4,6,0.8355638301055163,0.8288907571075451,0.7878742057689949,0.6596136843905196,0.7084222254767958,282,0.7640729405698744
30,-34,0.1,0.2,12,0.8349735519554037,0.8160052781600826,0.7939380719608823,0.7139058256514353,0.6303703068156213,282,0.7578386069086851
30,-30,0.3,0.2,18,0.8339560419499745,0.8254988802649362,0.6469931119711836,0.5883364466434043,0.22161072158711367,281,0.6232790404833225
30,-30,0.2,0.25,18,0.8324559891718039,0.8130111318999423,0.7061197843503495,0.6687626890170041,0.35768872515422356,282,0.6756076639186647
30,-26,0.1,0.3,18,0.8323495868556571,0.8067647330923564,0.7118440272679438,0.6413783509805585,0.3620497407722699,282,0.6708772877937572
20,-30,0.3,0.3,18,0.8305722602540285,0.8227150349807054,0.7029728397803371,0.682550283145496,0.40535662829711216,282,0.6888334092915358
20,-38,0.1,0.25,12,0.8304509773129627,0.8256847479281699,0.8264266964517433,0.7900745516318561,0.7104283894743971,282,0.7966130725598258
20,-34,0.2,0.4,12,0.8298593124891981,0.8263527082838426,0.7544830643031128,0.7043656246974519,0.6739473744160567,282,0.7578016168379325
20,-26,0.2,0.4,18,0.8293417579035898,0.8041195817849659,0.6694124882192902,0.6557785093600258,0.43063095192211026,282,0.6778566578379964
30,-34,0.2,0.3,12,0.8287535158559669,0.8321272050300352,0.7449739994167506,0.6971255397602701,0.6477811411491367,282,0.7501522802424319
30,-30,0.1,0.4,6,0.8286898414852891,0.8284235670746193,0.775115120986218,0.668748654254167,0.6463198312921409,282,0.7494594030184869
20,-38,0.3,0.3,12,0.828026170156028,0.8386630706528768,0.7983648723957221,0.7570569840747271,0.6702062153868126,282,0.7784634625332333
30,-26,0.1,0.1,18,0.8277969410205346,0.8153313019992156,0.6663187138958027,0.5691488529505594,0.3984852539797605,282,0.6554162127691744
30,-26,0.1,0.3,6,0.8264200043084895,0.8013415169798213,0.7120183672010534,0.6363698728333429,0.4703400222961962,282,0.6892979567237806
30,-26,0.1,0.3,12,0.8264200043084895,0.8013415169798213,0.7120183672010534,0.6363698728333429,0.4703400222961962,282,0.6892979567237806
30,-34,0.3,0.1,12,0.826348031607386,0.8014140711677968,0.6536100405142331,0.652584011541547,0.5086499989426839,282,0.6885212307547294
20,-38,0.3,0.25,12,0.826273174924895,0.8145197495645545,0.7766217936231042,0.7517888055559061,0.6327665424500883,282,0.7603940132237097
30,-34,0.2,0.25,12,0.8250942337571637,0.810517363732565,0.7350372295580894,0.6993339125234648,0.6160414594831355,282,0.7372048398108837
30,-26,0.3,0.4,18,0.8242937089207529,0.8107106811244538,0.6239523615481803,0.6169622536708518,0.3733429490959193,282,0.6498523908720316
20,-26,0.2,0.4,6,0.8242435462727271,0.8099067715692024,0.6681008764289665,0.6448354829756223,0.48377338059750064,282,0.6861720115688039
20,-26,0.2,0.4,12,0.8242435462727271,0.8099067715692024,0.6681008764289665,0.6448354829756223,0.48377338059750064,282,0.6861720115688039
30,-38,0.2,0.4,6,0.8240482339655705,0.8132122998788764,0.775879023966749,0.6988816241719863,0.7714629087045604,282,0.7766968181375484
20,-38,0.3,0.2,12,0.823955001105058,0.8119612890806475,0.7467439625056562,0.7339921517653428,0.6162307644290768,282,0.7465766337771562
30,-34,0.2,0.2,12,0.8238259968133891,0.8095050254828168,0.7286731811940648,0.6906379901100642,0.6083137205586019,282,0.7321911828317874
30,-30,0.3,0.4,12,0.8232417610134171,0.8282631510195307,0.6982333716621629,0.6521129183959086,0.5991484645819543,282,0.7201999333345948
20,-30,0.1,0.1,18,0.8220199783662707,0.8008970731349446,0.7377617195117895,0.6793824577324366,0.34230633997482973,282,0.6764735137440543
20,-26,0.1,0.3,18,0.8216606363600122,0.7973924555754541,0.6991532627714219,0.65443384718977,0.3988928022186027,282,0.6743066008230522
20,-26,0.1,0.3,6,0.8213470826263463,0.8047285019479975,0.6950673379212149,0.6488713438395923,0.4630892123851061,282,0.6866206957440515
20,-26,0.1,0.3,12,0.8213470826263463,0.8047285019479975,0.6950673379212149,0.6488713438395923,0.4630892123851061,282,0.6866206957440515
20,-30,0.2,0.2,18,0.8211672715320836,0.8009914066396919,0.6898316112613786,0.664292271838858,0.3518769849145341,282,0.6656319092373093
20,-38,0.2,0.25,12,0.8208803988623031,0.8204995233429706,0.7859900103962195,0.7680103041794751,0.6704491813939997,282,0.7731658836349936
30,-34,0.3,0.1,18,0.8202246851324262,0.8079204178605344,0.6431197213008429,0.6254436361354333,0.2550858486417202,280,0.6303588618141914
30,-34,0.2,0.4,6,0.8196578946532771,0.8196978000821828,0.7473925578084499,0.6472479531408015,0.697097654689752,282,0.7462187720748927
30,-30,0.1,0.1,12,0.8194712820297461,0.7932710513280182,0.7433987323657314,0.6725959668696921,0.5341929506961145,282,0.7125859966578606
20,-38,0.2,0.2,12,0.81840192278834,0.8205699923745895,0.767815656291045,0.7541109365499427,0.658058225396859,282,0.7637913466801552
30,-46,0.2,0.4,6,0.8172131150285854,0.8233187474072792,0.8250964283798325,0.8216566395893041,0.8997316738948443,282,0.8374033208599692
30,-30,0.1,0.3,12,0.8169725217457725,0.817863489062435,0.7694231693634284,0.6807416629542324,0.6052896364046557,282,0.7380580959061048
20,-30,0.2,0.25,18,0.8163993542664015,0.7959474691552532,0.6982608422533516,0.6781017370934855,0.38131175766055375,282,0.6740042320858091
30,-26,0.1,0.25,18,0.816048050066741,0.7955335025221146,0.6981743639821386,0.6230376423928402,0.3365236489287034,282,0.6538634415785076
30,-30,0.2,0.1,18,0.8154861785348777,0.8135357514899184,0.6678137238260932,0.6052026944364876,0.29619179492095377,280,0.6396460286416661
20,-30,0.2,0.4,12,0.8147537961183633,0.8135963776854627,0.7244054813550302,0.6605095718369749,0.627583521590539,282,0.728169749717274
20,-34,0.1,0.1,12,0.8146195053674268,0.8091063996938398,0.7842027455766668,0.7138607811921781,0.6024495237998542,282,0.7448477911259931
30,-34,0.3,0.25,12,0.8144985018034913,0.8048868202721232,0.7011449110539709,0.6713586260226629,0.56691878701163,282,0.7117615292327757
30,-26,0.2,0.3,18,0.8140836992937701,0.7851446989956788,0.66749113150243,0.6227521342158172,0.327747130828626,282,0.6434437589672645
30,-30,0.3,0.25,18,0.8133510289290043,0.8030550088004604,0.6705967660104303,0.6389431698082586,0.2778549362647016,282,0.6407601819625711
20,-34,0.2,0.1,12,0.8132412258018217,0.7983572741126559,0.6974035185287025,0.6910964637524469,0.5840663837507281,282,0.7168329731892711
30,-26,0.2,0.2,18,0.8129390299509778,0.800107394066649,0.6265859889933697,0.5478047024648105,0.2732444631934399,281,0.6121363157338494
30,-46,0.2,0.3,6,0.8128141874297723,0.816312907688842,0.8371394734228652,0.8166905552284739,0.8895204355304893,282,0.8344955118600886
30,-30,0.1,0.25,12,0.8125578506452729,0.8027016049609338,0.7554164639670808,0.671282482099426,0.5769494450544432,282,0.7237815693454313
20,-30,0.2,0.4,6,0.8124608887131362,0.8129804816053292,0.7223867536424129,0.6513564348987166,0.6262068247126871,282,0.7250782767144563
20,-34,0.2,0.4,6,0.8115036434507242,0.7991345981634788,0.7380684480816813,0.6431470608170883,0.6699747201047507,282,0.7323656941235447
30,-34,0.3,0.2,12,0.8113222530698455,0.8019497750912236,0.6946110017843077,0.6640455751324111,0.5584563991098386,282,0.7060770008375253
20,-34,0.1,0.2,12,0.810810047014559,0.8102039787510428,0.7939411044524538,0.7111885763668445,0.6295528593634475,282,0.7511393131896695
30,-26,0.1,0.25,6,0.8107232963152021,0.7892775036553891,0.6975668261490884,0.6229044816093854,0.46279394658382017,282,0.676653210862577
30,-26,0.1,0.25,12,0.8107232963152021,0.7892775036553891,0.6975668261490884,0.6229044816093854,0.46279394658382017,282,0.676653210862577
20,-26,0.1,0.25,6,0.8106247395907971,0.7949265723443153,0.6874425598100097,0.6289800685292938,0.44160175398577345,282,0.6727151388520378
20,-26,0.1,0.25,12,0.8106247395907971,0.7949265723443153,0.6874425598100097,0.6289800685292938,0.44160175398577345,282,0.6727151388520378
20,-30,0.1,0.4,6,0.8106171759836093,0.8168980805564909,0.7821710521392767,0.6706424270271473,0.6510195959489667,282,0.7462696663310983
30,-30,0.2,0.4,6,0.810435941061526,0.825839918887135,0.7231900168482552,0.6556869091650801,0.6300398644202303,282,0.7290385300764454
30,-42,0.2,0.4,6,0.8100298476976329,0.803781436248909,0.7843288439400992,0.764067587878061,0.8567875648246963,282,0.8037990561178796
20,-30,0.3,0.4,6,0.8098787902741409,0.8101661702668833,0.6985075194279359,0.6397611325628918,0.5950008444392935,282,0.710662891394229
30,-26,0.2,0.3,6,0.809635812711352,0.7879996754306678,0.6678721398750097,0.6179306990052322,0.44575164414076324,282,0.665837994232605
30,-26,0.2,0.3,12,0.809635812711352,0.7879996754306678,0.6678721398750097,0.6179306990052322,0.44575164414076324,282,0.665837994232605
20,-26,0.1,0.2,6,0.8092961473429587,0.790612394777304,0.6872843852197507,0.6195914138103498,0.4603668961509576,282,0.6734302474602641
20,-26,0.1,0.2,12,0.8092961473429587,0.790612394777304,0.6872843852197507,0.6195914138103498,0.4603668961509576,282,0.6734302474602641
30,-30,0.2,0.1,12,0.8089842096685186,0.7942647864602517,0.6747643337383334,0.6315979597642513,0.5224222999760875,282,0.6864067179214886
30,-46,0.1,0.3,6,0.8084847051055783,0.8169415815727664,0.8523657715048871,0.8236215199387128,0.9106183139338485,282,0.8424063784111585
30,-30,0.1,0.2,12,0.8082035035003189,0.799265195375622,0.7525884085511548,0.671616416326234,0.5788479017606374,282,0.7221042851027935
20,-26,0.3,0.4,18,0.8080070901327547,0.804774692119706,0.6276291425957976,0.6339551223633347,0.3869894748580776,282,0.6522711044139341
30,-26,0.1,0.2,6,0.8071023505744314,0.7783582481098268,0.6914669647062172,0.6064466501658137,0.47652042917786525,282,0.6719789285468308
30,-26,0.1,0.2,12,0.8071023505744314,0.7783582481098268,0.6914669647062172,0.6064466501658137,0.47652042917786525,282,0.6719789285468308
30,-34,0.3,0.3,12,0.8070861140254684,0.8194363314534746,0.7179427448796755,0.6741767710933129,0.6073926274255141,282,0.7252069177754892
20,-34,0.1,0.4,6,0.8068792560198875,0.8032992276843786,0.7800469458390991,0.6593273045413027,0.698672903278494,282,0.7496451274726323
20,-34,0.3,0.1,18,0.8065429967153551,0.8055730455553969,0.6429338321901995,0.6313540727363788,0.1984546676603864,281,0.6169717229715433
20,-30,0.1,0.4,12,0.8064019992381076,0.8183839672001411,0.7830844653695115,0.6797074735498176,0.6527885697517237,282,0.7480732950218603
20,-34,0.3,0.4,12,0.806302345754244,0.8161361673543067,0.7401638913959149,0.693512296387095,0.6501746149561862,282,0.7412578631695493
30,-30,0.3,0.25,12,0.8057433105606543,0.799081981621357,0.667828469978939,0.63162684599759,0.5030862306909838,282,0.6814733677699049
20,-34,0.1,0.25,12,0.8056024134340988,0.8080318892892255,0.7935212845427765,0.7168973010831842,0.6345152049249309,282,0.7517136186548432
20,-30,0.3,0.25,18,0.8045132287027624,0.7967447520924558,0.6611680429422548,0.6435592056948808,0.2719273341999379,282,0.6355825127264583
20,-26,0.1,0.2,18,0.8043102960276918,0.7917098596687786,0.6853785072221352,0.6188025030921559,0.35406896562350126,282,0.6508540263268526
30,-26,0.3,0.4,6,0.8039535183472051,0.7967061497982181,0.6244045470094713,0.6103135137443835,0.4527280232348749,282,0.6576211504268306
30,-26,0.3,0.4,12,0.8039535183472051,0.7967061497982181,0.6244045470094713,0.6103135137443835,0.4527280232348749,282,0.6576211504268306
20,-26,0.2,0.3,6,0.8037983322008596,0.793521426090423,0.6554183061204957,0.6321074611936935,0.4379305961841071,282,0.6645552243579157
20,-26,0.2,0.3,12,0.8037983322008596,0.793521426090423,0.6554183061204957,0.6321074611936935,0.4379305961841071,282,0.6645552243579157
20,-30,0.3,0.4,12,0.8037501337555313,0.808291637332197,0.701089239109039,0.6487855350459305,0.5979836619920457,282,0.7119800414469487
20,-30,0.3,0.2,18,0.8032811705079844,0.7955803723683643,0.6496787653371514,0.6262436512917385,0.25269115542097503,282,0.6254950229852427
20,-30,0.2,0.1,18,0.8031884312013449,0.8097715034949647,0.6535793775647999,0.6136717147013403,0.25799394539835974,281,0.6276409944721619
30,-30,0.2,0.25,12,0.8024473831120612,0.7985643875959344,0.6995490834882548,0.6547057694295273,0.5635631882120309,282,0.7037659623675617
20,-26,0.1,0.25,18,0.8022962913826305,0.7854611420956468,0.6865135060827329,0.6334873790575293,0.3469907807552959,282,0.650949819874767
30,-30,0.2,0.2,12,0.8019589870472543,0.7939295125372657,0.6941458175287257,0.6524463363789437,0.562375785186378,282,0.7009712877357135
30,-30,0.2,0.3,12,0.8014272822428755,0.8138404993599138,0.7109604912293921,0.6650402978271985,0.588975806109613,282,0.7160488753537986
20,-34,0.1,0.3,12,0.8010554676421556,0.8208527879455337,0.7988818341325798,0.714939306562845,0.6591246483086198,282,0.7589708089183469
20,-26,0.2,0.3,18,0.80084823280926,0.780838279673617,0.6581489033564512,0.6372457296281093,0.3608129802585007,282,0.6475788251451877
20,-34,0.2,0.3,12,0.8005291339072139,0.8126904642487409,0.7405666747922933,0.6923194774294692,0.6323824999360549,282,0.7356976500627546
20,-34,0.3,0.3,12,0.7997079240955682,0.8124464107791851,0.7235465833236056,0.676245307417713,0.607771125678847,282,0.7239434702589838
30,-38,0.3,0.4,6,0.7995090141350505,0.7971724541320131,0.772121909033363,0.6876143674841236,0.7411574655788596,282,0.759515042072682
20,-26,0.3,0.3,6,0.7992305952671549,0.7881948234633507,0.6151022008249251,0.6035878190617233,0.4039543904675921,282,0.6420139658169493
20,-26,0.3,0.3,12,0.7992305952671549,0.7881948234633507,0.6151022008249251,0.6035878190617233,0.4039543904675921,282,0.6420139658169493
30,-34,0.3,0.4,6,0.7989670294611529,0.804936320707636,0.7232864284669038,0.6327847429507845,0.6587648780800486,282,0.723747879933305
30,-26,0.1,0.1,6,0.7987000948791655,0.7850953841665403,0.6672410025598895,0.5925222023478132,0.536922604121472,282,0.676096257614976
30,-26,0.1,0.1,12,0.7987000948791655,0.7850953841665403,0.6672410025598895,0.5925222023478132,0.536922604121472,282,0.676096257614976
20,-34,0.3,0.25,12,0.7984094663050739,0.7968345429576849,0.7085884944960213,0.6715935922010468,0.5738107258126677,282,0.7098473643544988
30,-46,0.1,0.4,6,0.7982812638879692,0.8156851274411021,0.8383868587171419,0.8260709230409802,0.9183457636017979,282,0.8393539873377984
30,-30,0.3,0.3,12,0.7974770411369126,0.8095904497205118,0.6797895268131117,0.6478242022886284,0.5364390264685155,282,0.694224049285536
30,-46,0.3,0.4,6,0.7967496181147252,0.80806456387412,0.8138605979094691,0.8087569516929538,0.8824054869593909,282,0.8219674437101319
20,-30,0.1,0.2,12,0.7960150574626453,0.7978923433367527,0.7557392066235996,0.6736696159106901,0.5814912914457945,282,0.7209615029558964
30,-30,0.3,0.1,12,0.7959687346748593,0.7878027054131788,0.6108985684601611,0.5733534305930578,0.4468978780670842,282,0.6429842634416681
30,-30,0.3,0.2,12,0.7957565626455257,0.7913664372831763,0.6588937193624044,0.6256176877257204,0.4913489151194293,282,0.6725966644272512
30,-26,0.3,0.3,18,0.7948864030147007,0.7795803220172949,0.6156899597630786,0.5856761573857411,0.3004456682592898,282,0.615255702088021
20,-34,0.3,0.2,12,0.79439596667549,0.7953269948851444,0.6998098685284685,0.6597198744451883,0.561965691837593,282,0.7022436792743768
20,-30,0.2,0.3,12,0.7941829692921395,0.7986726183773949,0.7089532001053693,0.6609661716531204,0.5881463035530863,282,0.7101842525962221
20,-26,0.3,0.4,6,0.79371693394289,0.7972753415110433,0.6257954315367322,0.6244598036104495,0.45864087320720376,282,0.6599776767616639
20,-26,0.3,0.4,12,0.79371693394289,0.7972753415110433,0.6257954315367322,0.6244598036104495,0.45864087320720376,282,0.6599776767616639
20,-26,0.2,0.25,6,0.7936501816798752,0.7861665707845701,0.6415742178192366,0.6025197768359625,0.41641089511019513,282,0.6480643284459678
20,-26,0.2,0.25,12,0.7936501816798752,0.7861665707845701,0.6415742178192366,0.6025197768359625,0.41641089511019513,282,0.6480643284459678
20,-26,0.2,0.2,6,0.7924583605824247,0.7820249489036502,0.6323170596400922,0.5885307562701892,0.435988159842178,282,0.6462638570477068
20,-26,0.2,0.2,12,0.7924583605824247,0.7820249489036502,0.6323170596400922,0.5885307562701892,0.435988159842178,282,0.6462638570477068
30,-30,0.1,0.1,6,0.7924344637353465,0.7787578227236721,0.7409149004821673,0.6576438666007266,0.5276986674154152,282,0.6994899441914656
20,-34,0.2,0.25,12,0.7924235021841006,0.799295953438235,0.7294585733600534,0.6929265452113362,0.6110756165152208,282,0.7250360381417892
30,-42,0.3,0.4,6,0.7912085761651317,0.7905133376052202,0.7671273839661797,0.7502061382162951,0.8235377438686675,282,0.7845186359642989
30,-26,0.2,0.25,18,0.7908964713135036,0.7751647675219273,0.6462554551216653,0.5945878720898504,0.2926188317891442,282,0.6199046795672182
20,-34,0.2,0.2,12,0.7906749319746914,0.799055701640804,0.7235329702753023,0.6840529671850977,0.6025619005355319,282,0.7199756943222855
30,-30,0.3,0.4,6,0.7905376138590748,0.8168538194036504,0.6953455015142798,0.6438287564302224,0.594708572127006,282,0.7082548526668467
30,-26,0.2,0.25,6,0.7896819062154505,0.7789606204247511,0.6465911618379407,0.5967613561412337,0.43269831180471224,282,0.6489386712848176
30,-26,0.2,0.25,12,0.7896819062154505,0.7789606204247511,0.6465911618379407,0.5967613561412337,0.43269831180471224,282,0.6489386712848176
30,-46,0.3,0.3,6,0.7890690989146937,0.8035350030757974,0.8276096811234925,0.7985535312870731,0.8545183886659437,282,0.8146571406134001
30,-30,0.1,0.3,6,0.7886017319835384,0.807718552163399,0.7691333103284639,0.6720845012973243,0.5977404347576097,282,0.7270557061060672
20,-30,0.1,0.25,12,0.7883732223722313,0.7962988666841019,0.7588793034284053,0.6724049897016371,0.5821332798939354,282,0.7196179324160623
20,-30,0.2,0.2,12,0.788365077631655,0.7885300071522713,0.6864133413493552,0.6438408291921326,0.5544022555717423,282,0.6923103021794313
20,-30,0.2,0.25,12,0.7881173182857999,0.7904293487228985,0.6955647075765778,0.648294864811542,0.5571160215096238,282,0.6959044521812883
20,-26,0.2,0.2,18,0.7875140034602574,0.7769002108102973,0.6313367694312373,0.5887584042176587,0.30328026954807136,282,0.6175579314935045
20,-30,0.1,0.3,12,0.7870203024326138,0.7999815606097984,0.7675017928164265,0.6814083419686975,0.6114415093471378,282,0.7294707014349349
30,-46,0.1,0.2,6,0.7867412007750318,0.8308230298030247,0.8476558753634866,0.8163317365561542,0.8871474664297714,282,0.8337398617854938
20,-34,0.3,0.4,6,0.7863722415071047,0.7930328780140926,0.722516660399683,0.629924934381,0.6342191564035865,282,0.7132131741410934
20,-34,0.3,0.1,12,0.7856921911522273,0.7854549674045673,0.6488635206515565,0.6517780390936968,0.5078207974688927,282,0.6759219031541882
20,-30,0.1,0.1,12,0.7856090716854132,0.7853446719711183,0.7294368174814007,0.6729412805359147,0.5475275783255186,282,0.7041718839998732
30,-30,0.3,0.1,18,0.7855635888984717,0.7880805791467166,0.6047541106818096,0.5465461266743311,0.24073822924457192,280,0.5931365269291803
20,-26,0.3,0.3,18,0.785531430614099,0.7798490824113564,0.6175754287236976,0.607026745837654,0.3137919468903439,282,0.6207549268954302
20,-30,0.3,0.25,12,0.7854508178080929,0.7879918312817874,0.6605051931756161,0.6234113020136052,0.5047063413815389,282,0.672413097132128
20,-30,0.2,0.3,6,0.7848981376157831,0.7951872918811658,0.7064827770309374,0.6524426979351341,0.5877634717851368,282,0.7053548752496315
30,-38,0.1,0.4,6,0.7843622521110325,0.8085526781783053,0.8039163884240661,0.7108162360834025,0.8239331793207407,282,0.7863161468235094
30,-26,0.3,0.3,6,0.7836537848545606,0.7806891929454036,0.6162779306013226,0.581926678856711,0.40901115992037373,282,0.6343117494356744
30,-26,0.3,0.3,12,0.7836537848545606,0.7806891929454036,0.6162779306013226,0.581926678856711,0.40901115992037373,282,0.6343117494356744
30,-26,0.3,0.2,18,0.7833849331021602,0.7794784987775953,0.5490800413714312,0.4739732395387459,0.21937010502016352,281,0.5610573635620193
20,-30,0.3,0.3,12,0.7830675253620184,0.8015138725574286,0.6861834031786195,0.645136562303678,0.546018062630553,282,0.6923838852064594
20,-30,0.3,0.2,12,0.7825419242524063,0.783429877431965,0.6521331409212613,0.6166243294700327,0.4941268984706796,282,0.665771234109269
30,-30,0.2,0.1,6,0.7822448024769562,0.7769954855643639,0.6689997724439032,0.6155887657144153,0.5163455370605939,282,0.6720348726520465
30,-26,0.2,0.1,18,0.7821576161056194,0.7997033468824782,0.5721882628974938,0.49087878891960085,0.3504090663755326,280,0.5990674162361449
20,-26,0.2,0.25,18,0.7821425560064527,0.7699696548829623,0.6394264875516815,0.6072404202959508,0.2997075063891661,282,0.6196973250252427
30,-46,0.1,0.25,6,0.7817831435020104,0.8267562453966968,0.8443116465872323,0.8201348917599119,0.8847001431119023,282,0.8315372140715507
30,-46,0.2,0.1,6,0.7812752704837385,0.8368059876025961,0.8512832220576082,0.7700668579713529,0.7925951874162813,282,0.8064053051063155
30,-30,0.1,0.25,6,0.7811937562152721,0.7886152228471037,0.7524287754618185,0.6639430009274035,0.5710130365679821,282,0.711438758403916
